2014-11-18 05:21:23,whp-web/src/main/webapp/faketime/index.jsp,109,19,8,82
2014-09-24 10:29:14,whp-web/src/main/webapp/faketime/index.jsp,101,19,8,74
2013-03-20 06:42:51,whp-web/src/main/webapp/emulator/patient.jsp,338,3,3,332
2013-03-19 05:48:46,whp-web/src/main/webapp/emulator/patient.jsp,332,3,3,326
2013-01-28 01:58:45,whp-web/src/main/webapp/emulator/patient.jsp,218,3,3,212
2013-01-22 04:48:52,whp-web/src/main/webapp/emulator/reminders/post.jsp,56,3,3,50
2013-01-22 04:48:07,whp-web/src/main/webapp/emulator/reminders/post.jsp,56,3,3,50
2013-01-02 03:30:12,whp-web/src/main/webapp/emulator/reminders/post.jsp,56,3,3,50
2012-12-20 10:36:28,whp-web/src/main/webapp/emulator/reminders/index.jsp,98,17,4,77
2012-12-20 10:36:28,whp-web/src/main/webapp/faketime/index.jsp,101,19,8,74
2012-12-20 06:54:11,whp-web/src/main/webapp/faketime/index.jsp,101,19,8,74
2012-12-13 11:39:48,whp-web/src/main/webapp/emulator/reminders/index.jsp,80,16,4,60
2012-12-13 11:39:48,whp-web/src/main/webapp/emulator/reminders/post.jsp,55,3,3,49
2012-12-13 08:46:07,whp-web/src/main/webapp/faketime/index.jsp,103,20,7,76
2012-11-05 10:52:47,whp-web/src/main/webapp/emulator/cmfAdmin.jsp,47,15,4,28
2012-11-05 10:52:47,whp-web/src/main/webapp/emulator/patient.jsp,218,3,3,212
2012-11-05 10:52:47,whp-web/src/main/webapp/emulator/provider.jsp,107,3,7,97
2012-11-05 10:52:47,whp-web/src/main/webapp/emulator/remedi/index.jsp,80,16,4,60
2012-11-05 10:52:47,whp-web/src/main/webapp/faketime/index.jsp,79,11,4,64
2012-10-25 07:00:49,whp-web/src/main/webapp/emulator/patient.jsp,216,3,3,210
2012-09-21 06:58:00,whp-web/src/main/webapp/emulator/remedi/index.jsp,78,16,4,58
2012-09-18 03:48:39,whp-web/src/main/webapp/emulator/remedi/index.jsp,78,16,4,58
2012-09-18 03:48:39,whp-web/src/main/webapp/emulator/remedi/post.jsp,55,3,3,49
2012-09-14 12:33:38,whp-web/src/main/webapp/emulator/remedi/post.jsp,43,11,3,29
2012-09-14 09:21:10,whp-web/src/main/webapp/emulator/remedi/index.jsp,53,9,3,41
2012-09-14 09:21:10,whp-web/src/main/webapp/emulator/remedi/post.jsp,37,30,0,7
2012-08-31 06:01:47,whp-web/src/main/webapp/faketime/index.jsp,68,4,4,60
2012-08-31 02:52:55,whp-web/src/main/webapp/emulator/patient.jsp,210,3,3,204
2012-08-31 02:52:55,whp-web/src/main/webapp/emulator/provider.jsp,104,3,7,94
2012-08-14 06:25:01,whp-web/src/main/webapp/emulator/ivr/index.jsp,313,16,4,293
2012-08-09 11:22:42,whp-web/src/main/webapp/faketime/index.jsp,63,3,4,56
2012-08-08 03:50:22,whp-web/src/main/webapp/emulator/ivr/index.jsp,308,18,4,286
2012-08-03 03:57:46,whp-web/src/main/webapp/emulator/ivr/index.jsp,308,18,4,286
2012-08-01 03:18:24,whp-web/src/main/webapp/emulator/ivr/index.jsp,308,18,4,286
2012-07-27 06:21:10,whp-web/src/main/webapp/emulator/ivr/index.jsp,358,20,4,334
2012-07-27 04:23:38,whp-web/src/main/webapp/emulator/ivr/index.jsp,365,20,3,342
2012-07-20 06:32:16,whp-web/src/main/webapp/emulator/ivr/index.jsp,365,20,3,342
2012-07-13 02:25:34,whp-web/src/main/webapp/emulator/ivr/index.jsp,361,19,3,339
2012-07-10 06:02:04,whp-web/src/main/webapp/emulator/provider.jsp,101,3,7,91
2012-06-19 15:21:24,whp-web/src/main/webapp/emulator/provider.jsp,101,3,7,91
2012-06-15 09:27:35,whp-web/src/main/webapp/emulator/cmfAdmin.jsp,44,15,4,25
2012-06-15 09:27:35,whp-web/src/main/webapp/emulator/patient.jsp,208,3,3,202
2012-06-15 09:27:35,whp-web/src/main/webapp/emulator/provider.jsp,101,3,7,91
2012-06-15 09:27:35,whp-web/src/main/webapp/faketime/index.jsp,57,0,3,54
2012-06-15 07:06:14,whp-web/src/main/webapp/emulator/cmfAdmin.jsp,44,16,4,24
2012-06-15 07:06:14,whp-web/src/main/webapp/emulator/patient.jsp,208,4,3,201
2012-06-15 07:06:14,whp-web/src/main/webapp/emulator/provider.jsp,97,4,3,90
2012-06-15 07:06:14,whp-web/src/main/webapp/faketime/index.jsp,63,4,4,55
2012-06-06 02:04:08,whp-web/src/main/webapp/faketime/index.jsp,63,3,4,56
2012-06-04 07:12:25,whp-web/src/main/webapp/emulator/cmfAdmin.jsp,44,15,4,25
2012-06-04 07:12:25,whp-web/src/main/webapp/emulator/patient.jsp,208,3,3,202
2012-06-04 07:12:25,whp-web/src/main/webapp/emulator/provider.jsp,101,3,7,91
2012-06-04 05:50:27,whp-web/src/main/webapp/emulator/cmfAdmin.jsp,45,15,4,26
2012-05-25 02:56:39,whp-web/src/main/webapp/emulator/provider.jsp,95,0,6,89
2012-05-25 02:39:23,whp-web/src/main/webapp/emulator/provider.jsp,94,0,6,88
2012-05-22 04:32:22,whp-web/src/main/webapp/emulator/cmfAdmin.jsp,38,4,3,31
2012-05-09 07:17:40,whp-web/src/main/webapp/faketime/index.jsp,57,0,3,54
2012-05-09 06:24:24,whp-web/src/main/webapp/faketime/index.jsp,56,0,3,53
2012-05-09 06:20:04,whp-web/src/main/webapp/emulator/provider.jsp,94,0,6,88
2012-05-09 01:05:17,whp-web/src/main/webapp/faketime/index.jsp,57,0,3,54
2012-05-08 14:22:06,whp-web/src/main/webapp/faketime/index.jsp,54,0,3,51
2012-05-08 04:22:24,whp-web/src/main/webapp/emulator/provider.jsp,93,0,6,87
2012-05-08 03:09:01,whp-web/src/main/webapp/emulator/provider.jsp,93,0,6,87
2012-05-08 02:46:58,whp-web/src/main/webapp/emulator/provider.jsp,94,0,6,88
2012-05-07 12:51:02,whp-web/src/main/webapp/emulator/provider.jsp,94,0,6,88
2012-05-07 08:49:24,whp-web/src/main/webapp/emulator/provider.jsp,95,0,6,89
2012-05-07 08:49:24,whp-web/src/main/webapp/emulator/provider.jsp,97,1,6,90
2012-05-07 04:43:14,whp-web/src/main/webapp/emulator/provider.jsp,109,2,6,101
2012-05-03 12:06:42,whp-web/src/main/webapp/emulator/provider.jsp,109,2,6,101
2012-05-03 02:33:58,whp-web/src/main/webapp/emulator/provider.jsp,109,2,6,101
2012-05-01 03:09:56,whp-web/src/main/webapp/emulator/provider.jsp,95,2,6,87
2012-04-30 15:29:31,whp-web/src/main/webapp/emulator/provider.jsp,90,1,6,83
2012-04-30 13:26:59,whp-web/src/main/webapp/emulator/provider.jsp,91,1,6,84
2012-04-30 11:00:49,whp-web/src/main/webapp/emulator/provider.jsp,92,1,6,85
